mid,event_type,from_team,time
30405,5,radiant,485
30406,3,radiant,160
30407,3,dire,96
30407,6,dire,468
30408,3,dire,258
30408,6,radiant,465
30409,3,radiant,139
30410,3,radiant,312
30411,3,dire,230
30411,0,dire,415
30411,4,dire,415
30412,3,dire,152
30413,3,radiant,36
30414,3,dire,337
30415,3,dire,13
30416,3,dire,111
30417,3,radiant,61
30417,6,radiant,288
30417,0,dire,523
30417,4,dire,523
30418,3,radiant,15
30419,3,radiant,27
30420,3,radiant,-9
30421,3,dire,78
30422,3,radiant,41
30423,3,radiant,2
30424,3,radiant,16
30425,3,radiant,0
30425,6,radiant,576
30426,3,dire,78
30426,6,radiant,568
30427,3,radiant,8
30427,6,radiant,516
30428,3,dire,0
30429,3,radiant,117
30430,3,dire,226
30431,3,radiant,115
30431,6,radiant,558
30432,3,radiant,-11
30432,6,dire,548
30433,3,radiant,145
30433,6,radiant,526
30434,3,dire,42
30434,5,radiant,440
30435,3,radiant,64
30436,3,dire,193
30437,3,dire,8
30438,3,dire,132
30439,3,radiant,97
30439,6,radiant,594
30440,3,radiant,82
30441,3,radiant,3
30442,3,radiant,88
30443,3,dire,224
30444,3,radiant,-31
30445,3,dire,128
30446,3,radiant,110
30447,3,dire,14
30448,3,dire,56
30448,6,radiant,554
30448,6,dire,565
30449,3,dire,51
30449,6,radiant,472
30449,6,dire,588
30450,3,dire,54
30451,3,dire,101
30452,3,dire,9
30453,3,radiant,91
30454,3,radiant,44
30455,3,dire,260
30456,3,dire,6
30457,3,radiant,198
30458,3,dire,45
30458,6,dire,599
30459,3,dire,123
30459,6,dire,478
30460,3,dire,0
30461,3,dire,34
30462,3,radiant,3
30462,6,dire,503
30463,3,dire,2
30464,3,radiant,18
30465,3,radiant,70
30466,3,dire,140
30467,3,dire,142
30468,3,dire,142
30469,3,dire,2
30469,6,dire,568
30470,3,dire,10
30470,6,dire,534
30471,3,radiant,62
30472,3,radiant,86
30472,6,radiant,515
30473,3,radiant,100
30473,6,radiant,557
30474,3,dire,418
30475,3,radiant,-1
30476,3,dire,215
30477,6,dire,207
30477,6,dire,434
30477,6,dire,492
30477,6,dire,513
30477,6,dire,554
30478,3,dire,106
30479,3,dire,124
30479,6,radiant,518
30480,3,radiant,8
30480,6,radiant,580
30481,3,dire,-11
30481,5,radiant,534
30482,3,radiant,150
30483,3,dire,103
30484,3,dire,210
30484,6,dire,552
30485,3,radiant,47
30486,3,dire,27
30486,6,radiant,595
30487,3,dire,246
30488,3,radiant,75
30489,3,dire,84
30489,6,dire,559
30490,3,dire,138
30491,3,radiant,277
30492,3,dire,55
30492,6,radiant,275
30493,3,dire,1
30494,3,radiant,70
30495,3,dire,87
30496,3,dire,86
30497,6,radiant,290
30497,6,dire,430
30497,6,radiant,515
30498,3,radiant,3
30499,3,dire,337
30499,6,radiant,405
30500,3,radiant,0
30501,3,radiant,18
30501,6,radiant,564
30502,3,dire,104
30502,6,dire,539
30502,6,dire,589
30503,3,radiant,8
30504,3,dire,148
30505,3,radiant,12
30505,6,radiant,418
30506,3,dire,8
30507,3,dire,214
30508,3,dire,15
30509,3,dire,6
30510,3,dire,142
30510,6,radiant,552
30511,3,dire,169
30511,6,dire,590
30511,6,radiant,599
30512,3,dire,110
30513,3,dire,401
30514,3,radiant,10
30515,3,radiant,139
30515,6,radiant,530
30516,3,dire,56
30517,3,radiant,68
30518,3,dire,47
30519,3,dire,137
30520,3,dire,20
30521,3,dire,53
30522,3,radiant,1
30523,3,dire,8
30524,3,dire,201
30524,6,radiant,576
30525,3,radiant,50
30525,6,dire,468
30526,3,dire,78
30526,0,dire,572
30526,4,dire,572
30527,3,radiant,118
30528,3,radiant,-6
30528,6,dire,477
30529,3,radiant,229
30530,3,dire,22
30530,6,radiant,439
30531,3,dire,148
30532,3,dire,53
30533,3,radiant,6
30534,3,radiant,3
30535,3,radiant,250
30536,3,dire,7
30536,6,dire,487
30536,6,dire,587
30537,3,radiant,2
30538,3,radiant,104
30538,6,dire,585
30539,3,radiant,20
30540,3,dire,65
30541,3,dire,9
30542,3,dire,363
30543,3,dire,6
30544,3,radiant,4
30545,3,radiant,201
30546,3,radiant,107
30547,3,dire,51
30548,3,dire,148
30550,3,dire,12
30550,6,dire,550
30551,3,radiant,44
30552,3,dire,17
30553,3,radiant,-9
30553,6,dire,515
30554,3,radiant,-4
30555,3,dire,10
30556,3,dire,6
30557,3,radiant,-17
30558,3,dire,10
30559,6,radiant,473
30560,3,radiant,8
30561,3,radiant,17
30562,3,radiant,13
30562,6,radiant,455
30563,3,dire,-29
30564,3,dire,180
30565,3,radiant,65
30566,3,radiant,-11
30566,6,radiant,517
30567,3,radiant,17
30567,5,radiant,323
30568,3,dire,3
30569,3,dire,120
30569,6,radiant,568
30570,3,radiant,9
30571,3,dire,126
30572,3,dire,-31
30573,3,dire,123
30574,3,radiant,-20
30575,3,radiant,119
30576,3,dire,113
30577,3,radiant,7
30578,3,dire,24
30579,3,radiant,42
30580,3,radiant,38
30580,6,dire,492
30581,3,dire,16
30582,3,dire,332
30583,3,dire,117
30584,3,dire,100
30584,6,dire,342
30585,3,radiant,72
30585,6,radiant,435
30586,3,radiant,68
30587,3,radiant,89
30587,6,radiant,392
30588,3,dire,125
30589,3,radiant,197
30590,3,radiant,12
30591,3,radiant,155
30592,3,radiant,80
30593,3,dire,82
30594,3,radiant,189
30595,3,dire,213
30596,3,radiant,18
30596,5,dire,399
30597,3,dire,174
30597,6,dire,569
30598,3,radiant,21
30599,3,radiant,83
30600,3,dire,8
30601,3,dire,53
30602,3,dire,-5
30603,3,radiant,136
30603,6,dire,577
30604,3,radiant,77
30605,3,dire,18
30606,3,dire,52
30606,5,radiant,540
30607,3,dire,153
30608,3,dire,13
30608,6,radiant,358
30609,3,dire,146
30610,3,dire,159
30611,3,dire,176
30612,3,dire,42
30613,3,dire,74
30613,4,dire,279
30613,0,dire,279
30613,6,dire,434
30613,6,dire,501
30613,6,dire,574
30614,3,radiant,-11
30615,3,radiant,3
30616,3,radiant,5
30616,4,radiant,560
30616,1,dire,561
30617,3,dire,2
30617,5,dire,553
30618,3,radiant,19
30619,3,radiant,270
30620,3,dire,103
30620,6,radiant,460
30620,6,dire,475
30621,3,radiant,38
30622,3,dire,88
30623,3,dire,13
30624,3,dire,9
30624,6,radiant,582
30625,3,radiant,140
30626,3,radiant,52
30627,3,dire,97
30628,3,dire,141
30628,6,radiant,522
30629,3,radiant,4
30629,6,dire,539
30630,3,dire,6
30631,3,radiant,215
30632,3,dire,119
30633,3,radiant,92
30633,6,radiant,447
30633,6,dire,521
30634,3,radiant,4
30636,3,dire,213
30636,6,radiant,493
30637,3,radiant,159
30637,6,radiant,547
30637,6,dire,586
30638,3,dire,1
30638,6,dire,434
30639,3,radiant,38
30640,3,dire,154
30641,3,dire,121
30642,3,dire,3
30642,6,radiant,512
30643,3,dire,3
30644,3,radiant,241
30645,3,radiant,39
30646,3,radiant,53
30647,3,dire,157
30648,3,radiant,75
30649,3,radiant,10
30650,3,dire,-7
30651,3,dire,97
30652,3,dire,6
30653,3,dire,3
30654,3,dire,8
30654,6,radiant,590
30655,3,dire,230
30656,3,dire,132
30656,6,dire,478
30657,3,dire,82
30657,6,dire,290
30658,3,radiant,0
30659,3,dire,-15
30660,3,radiant,-5
30661,3,radiant,47
30661,6,radiant,481
30661,6,radiant,563
30662,3,dire,111
30663,6,dire,375
30663,6,dire,494
30663,6,dire,565
30664,3,dire,213
30664,6,radiant,513
30664,6,dire,588
30665,3,dire,11
30665,6,dire,498
30666,3,dire,15
30667,3,radiant,13
30667,5,radiant,462
30668,3,radiant,94
30669,3,radiant,53
30669,6,radiant,519
30670,3,radiant,61
30670,6,radiant,464
30671,3,dire,45
30672,3,dire,163
30673,3,dire,98
30673,6,radiant,600
30674,3,dire,144
30675,3,radiant,45
30676,3,dire,111
30677,3,dire,19
30677,6,dire,357
30678,3,dire,131
30678,4,radiant,570
30678,0,radiant,571
30679,3,radiant,17
30680,3,dire,89
30681,3,radiant,96
30681,6,radiant,491
30682,3,dire,161
30682,6,dire,509
30683,3,dire,-7
30683,6,dire,437
30684,3,dire,85
30685,3,radiant,38
30686,3,radiant,11
30687,3,radiant,4
30688,3,dire,4
30689,3,dire,145
30690,3,radiant,53
30691,3,radiant,5
30692,3,radiant,23
30693,3,dire,183
30693,6,dire,376
30693,6,dire,583
30694,3,dire,106
30695,3,dire,76
30696,3,radiant,145
30696,6,radiant,466
30697,3,dire,7
30698,3,radiant,6
30699,3,radiant,165
30700,3,dire,154
30700,6,radiant,589
30701,3,dire,40
30702,3,radiant,65
30702,6,radiant,343
30702,6,radiant,595
30703,3,dire,110
30704,3,radiant,6
30704,4,radiant,287
30704,0,radiant,288
30705,3,dire,231
30706,3,radiant,97
30706,5,dire,567
30707,3,radiant,113
30708,3,dire,15
30709,3,radiant,101
30710,3,radiant,130
30710,6,radiant,597
30711,3,radiant,52
30712,3,dire,126
30713,3,radiant,107
30713,6,radiant,597
30714,3,radiant,7
30715,3,dire,118
30716,3,dire,90
30717,3,radiant,228
30717,6,dire,313
30717,4,dire,558
30717,0,dire,559
30717,6,dire,596
30718,3,radiant,5
30719,3,dire,201
30720,3,radiant,136
30721,3,dire,3
30721,5,radiant,516
30722,3,radiant,39
30722,6,dire,524
30723,3,radiant,22
30724,3,dire,74
30724,6,dire,530
30724,6,dire,562
30725,3,dire,77
30726,3,dire,3
30726,5,dire,324
30727,3,radiant,240
30728,3,radiant,1
30729,3,radiant,65
30730,3,dire,74
30731,3,radiant,0
30732,3,dire,-24
30733,3,radiant,80
30734,3,dire,66
30734,6,radiant,562
30735,3,radiant,149
30735,6,radiant,491
30736,3,radiant,4
30737,3,radiant,178
30738,3,radiant,179
30739,3,dire,95
30740,3,radiant,124
30741,3,dire,192
30742,3,radiant,281
30743,3,radiant,-4
30743,6,radiant,579
30744,3,radiant,3
30745,3,dire,6
30746,3,dire,101
30747,3,radiant,176
30748,3,radiant,-13
30749,3,dire,-17
30750,3,radiant,59
30751,3,dire,19
30751,6,dire,434
30751,5,radiant,561
30752,3,radiant,145
30753,3,radiant,109
30753,6,radiant,408
30754,3,dire,176
30754,6,radiant,524
30755,3,radiant,4
30756,3,dire,129
30757,3,radiant,228
30757,6,radiant,333
30758,3,radiant,79
30759,3,radiant,317
30759,5,radiant,473
30760,3,dire,144
30761,3,dire,5
30762,3,dire,-10
30763,3,dire,388
30763,6,radiant,546
30763,6,dire,591
30764,3,dire,-3
30765,3,dire,154
30765,5,radiant,504
30766,3,dire,3
30767,3,radiant,126
30767,6,radiant,492
30768,3,dire,167
30768,5,radiant,532
30769,3,dire,9
30770,3,radiant,-1
30771,3,radiant,53
30772,3,radiant,4
30773,3,dire,3
30774,3,radiant,53
30774,6,radiant,512
30775,3,dire,46
30776,3,dire,188
30777,3,dire,9
30778,3,radiant,47
30779,3,radiant,107
30780,3,radiant,100
30781,3,dire,160
30782,4,radiant,-6
30782,0,radiant,-6
30782,3,radiant,7
30783,3,dire,93
30784,3,radiant,74
30785,3,dire,28
30786,3,dire,114
30787,3,dire,21
30788,3,dire,11
30789,3,dire,6
30790,3,radiant,-7
30791,3,dire,85
30791,5,radiant,466
30792,3,dire,119
30793,3,dire,3
30794,3,radiant,226
30795,3,radiant,133
30795,6,radiant,574
30796,3,radiant,356
30797,3,radiant,39
30798,3,radiant,222
30799,3,radiant,83
30799,6,radiant,594
30800,3,dire,11
30801,3,radiant,249
30802,3,radiant,2
30802,6,dire,505
30802,6,radiant,507
30803,3,dire,5
30804,3,dire,40
30806,3,radiant,260
30807,3,radiant,64
30808,3,radiant,9
30808,6,dire,524
30809,3,radiant,15
30809,6,radiant,571
30810,3,radiant,184
30811,3,radiant,196
30811,0,radiant,562
30811,4,radiant,562
30812,3,radiant,6
30813,3,radiant,168
30814,3,radiant,158
30815,3,radiant,10
30816,3,radiant,-24
30817,3,radiant,-1
30818,3,dire,8
30819,3,radiant,121
30820,3,radiant,81
30821,3,radiant,160
30822,3,dire,-7
30823,3,radiant,-9
30824,3,radiant,18
30824,6,radiant,470
30825,3,dire,16
30825,4,dire,588
30825,0,dire,589
30826,3,radiant,168
30827,3,dire,138
30827,6,radiant,528
30828,3,radiant,181
30829,3,radiant,5
30829,6,radiant,264
30829,6,radiant,338
30829,6,dire,454
30829,6,radiant,466
30829,6,radiant,586
30830,3,dire,4
30831,3,radiant,5
30832,3,dire,96
30832,6,dire,488
30833,3,dire,9
30834,3,radiant,112
30835,3,dire,2
30836,3,dire,10
30837,3,radiant,178
30838,3,dire,286
30839,3,dire,239
30839,0,radiant,561
30839,4,radiant,561
30841,3,radiant,15
30841,6,radiant,582
30842,3,dire,265
30843,3,dire,93
30843,6,dire,562
30844,3,radiant,51
30845,3,dire,3
30846,3,dire,88
30847,3,dire,17
30848,3,radiant,195
30848,6,radiant,378
30848,6,radiant,595
30849,3,radiant,111
30850,3,radiant,114
30851,3,radiant,56
30852,3,radiant,118
30853,3,dire,139
30853,5,dire,511
30854,3,radiant,76
30855,3,radiant,168
30856,3,dire,-9
30857,3,radiant,31
30858,3,dire,73
30859,3,dire,99
30860,3,dire,141
30860,6,dire,384
30861,6,radiant,351
30862,3,dire,4
30862,6,radiant,554
30863,3,radiant,16
30863,5,radiant,474
30864,3,radiant,11
30865,3,dire,160
30866,3,dire,105
30867,3,radiant,97
30868,3,dire,175
30869,3,radiant,-6
30871,3,dire,180
30871,6,dire,572
30872,3,dire,146
30874,3,dire,-8
30874,6,radiant,550
30875,3,dire,56
30876,3,dire,84
30877,3,radiant,19
30878,3,radiant,105
30879,3,radiant,85
30879,6,dire,393
30879,6,dire,599
30880,3,dire,77
30881,3,dire,67
30881,6,dire,546
30882,3,radiant,1
30884,3,radiant,171
30885,3,radiant,153
30886,3,radiant,3
30887,3,dire,297
30888,3,dire,193
30888,6,dire,552
30889,3,dire,92
30890,3,radiant,415
30891,3,radiant,240
30892,3,dire,83
30893,3,radiant,167
30894,3,radiant,0
30894,6,dire,541
30895,3,radiant,114
30896,3,dire,104
30896,6,radiant,546
30897,3,dire,41
30897,6,dire,504
30897,5,dire,537
30898,3,dire,148
30899,3,dire,58
30900,3,dire,68
30901,3,dire,256
30901,6,radiant,569
30902,3,radiant,0
30903,3,dire,43
30904,3,dire,4
30904,6,dire,474
30904,6,dire,572
30905,3,dire,172
30905,6,dire,500
30906,3,radiant,68
30906,6,radiant,557
30907,3,radiant,169
30907,6,dire,554
30908,3,dire,131
30909,3,dire,7
30910,3,dire,141
30910,6,dire,412
30910,6,dire,446
30910,6,dire,545
30911,3,radiant,54
30911,6,dire,553
30912,3,radiant,7
30913,3,dire,-10
30914,3,radiant,-27
30915,3,radiant,62
30916,3,dire,277
30916,6,dire,495
30917,3,radiant,91
30917,6,dire,483
30917,6,dire,595
30918,3,radiant,195
30919,3,dire,5
30920,3,dire,3
30921,3,dire,6
30922,3,dire,240
30923,3,dire,4
30924,3,radiant,250
30924,6,radiant,442
30925,3,radiant,133
30926,3,dire,130
30927,3,dire,123
30927,6,dire,415
30928,3,radiant,-4
30929,3,dire,1
30930,3,radiant,-20
30931,3,radiant,43
30931,6,dire,588
30932,3,radiant,343
30933,3,radiant,82
30934,3,radiant,70
30935,3,dire,130
30935,5,radiant,500
30936,3,radiant,289
30936,6,radiant,390
30937,3,dire,123
30938,3,dire,37
30939,3,dire,156
30940,3,dire,-23
30941,3,radiant,71
30941,6,radiant,530
30942,3,dire,3
30943,3,radiant,8
30944,3,dire,4
30945,3,radiant,141
30945,6,radiant,593
30946,3,dire,64
30946,6,dire,473
30947,3,dire,188
30948,3,radiant,7
30948,6,radiant,517
30949,3,dire,-2
30949,6,radiant,552
30950,3,radiant,118
30951,3,dire,288
30951,6,radiant,483
30951,6,dire,489
30952,3,dire,233
30952,6,radiant,584
30953,3,dire,47
30954,3,radiant,5
30954,5,dire,554
30955,3,dire,79
30956,3,dire,5
30957,3,radiant,39
30957,6,dire,477
30958,3,radiant,5
30958,6,radiant,352
30958,6,radiant,365
30958,6,radiant,458
30958,6,radiant,579
30959,3,radiant,84
30960,3,dire,202
30960,6,dire,532
30961,3,radiant,253
30962,3,dire,9
30962,6,radiant,563
30963,3,dire,215
30964,3,dire,195
30964,6,radiant,529
30965,3,radiant,120
30965,6,radiant,473
30966,3,radiant,121
30967,3,radiant,84
30967,6,dire,545
30968,3,dire,229
30969,3,radiant,192
30970,3,radiant,2
30971,3,dire,-13
30972,3,radiant,156
30973,3,radiant,163
30974,3,radiant,-1
30974,6,radiant,582
30974,6,radiant,599
30975,3,dire,48
30976,3,radiant,108
30977,3,dire,85
30978,3,radiant,135
30979,3,radiant,107
30980,3,dire,105
30981,3,radiant,117
30982,3,radiant,115
30982,6,radiant,556
30983,3,dire,107
30983,6,dire,277
30983,6,radiant,435
30984,3,dire,50
30984,6,radiant,474
30985,3,radiant,105
30986,3,dire,144
30987,3,dire,159
30987,6,radiant,532
30988,3,radiant,-8
30988,6,radiant,599
30990,3,dire,-1
30991,3,dire,249
30992,3,dire,5
30993,3,dire,7
30994,3,radiant,92
30994,6,radiant,443
30995,3,dire,2
30995,4,dire,518
30995,0,dire,519
30996,3,dire,40
30997,3,radiant,-14
30998,3,dire,13
30999,3,dire,7
31000,3,radiant,104
31001,3,radiant,83
31002,3,radiant,279
31003,3,dire,212
31004,3,radiant,-5
31005,3,dire,42
31006,3,dire,138
31006,4,radiant,492
31006,0,radiant,493
31008,3,radiant,119
31009,3,radiant,19
31010,3,radiant,51
31011,3,dire,91
31012,3,radiant,-4
31013,3,dire,161
31013,5,dire,567
31014,3,dire,246
31015,3,dire,176
31015,6,radiant,466
31016,3,radiant,111
31017,3,radiant,130
31017,6,radiant,527
31018,3,dire,105
31018,6,radiant,409
31018,5,dire,596
31019,3,dire,124
31020,3,radiant,4
31021,3,radiant,13
31021,5,dire,600
31022,3,radiant,56
31023,6,radiant,560
31024,3,radiant,124
31024,6,radiant,525
31025,3,radiant,131
31026,3,dire,113
31028,3,radiant,270
31029,3,radiant,105
31030,3,dire,16
31031,3,radiant,216
31032,3,dire,4
31032,6,radiant,560
31033,3,dire,-2
31034,3,radiant,159
31035,3,radiant,7
31036,3,radiant,136
31037,3,radiant,56
31038,3,dire,20
31039,3,dire,201
31040,3,dire,7
31040,6,dire,470
31040,6,dire,522
31041,3,radiant,7
31042,3,dire,10
31043,3,radiant,99
31043,6,dire,543
31044,3,radiant,39
31044,6,radiant,481
31044,6,radiant,533
31045,3,radiant,4
31046,3,dire,152
31046,6,dire,556
31047,3,dire,15
31048,3,dire,11
31049,3,dire,63
31049,6,radiant,514
31050,3,dire,5
31051,3,dire,8
31052,3,radiant,170
31053,3,dire,-10
31053,6,radiant,183
31053,6,dire,521
31054,3,radiant,19
31055,3,radiant,1
31055,6,dire,561
31056,3,radiant,98
31057,3,dire,86
31058,3,dire,-21
31058,6,radiant,512
31059,3,radiant,313
31060,3,radiant,7
31061,3,radiant,2
31062,3,radiant,8
31063,3,radiant,43
31063,6,radiant,490
31063,6,radiant,576
31064,3,radiant,164
31065,3,radiant,-9
31065,6,dire,576
31066,3,dire,8
31067,3,dire,259
31068,3,radiant,4
31069,3,dire,219
31070,3,dire,2
31070,6,dire,492
31070,6,dire,587
31071,3,dire,2
31072,3,dire,174
31072,6,radiant,553
31073,3,radiant,196
31074,3,dire,156
31074,6,dire,589
31075,3,radiant,198
31075,6,radiant,514
31077,3,radiant,6
31077,6,radiant,491
31078,3,dire,94
31079,3,dire,3
31080,3,radiant,-15
31080,6,radiant,487
31081,3,radiant,144
31081,5,dire,501
31081,6,radiant,590
31082,3,radiant,99
31083,3,dire,4
31084,3,dire,196
31085,3,dire,106
31086,3,radiant,72
31086,6,radiant,560
31087,3,radiant,84
31088,3,radiant,309
31089,3,radiant,3
31090,3,dire,9
31090,6,radiant,441
31091,3,dire,5
31092,3,dire,68
31093,3,dire,4
31094,3,radiant,196
31095,3,dire,8
31096,3,dire,7
31097,3,radiant,5
31098,3,dire,83
31099,3,dire,-2
31101,3,dire,9
31102,3,dire,0
31103,3,dire,131
31104,3,dire,149
31104,5,dire,499
31105,3,dire,113
31106,3,radiant,45
31107,3,radiant,2
31107,6,radiant,420
31107,6,radiant,587
31108,3,radiant,-5
31109,3,radiant,3
31110,3,radiant,101
31110,6,radiant,563
31111,3,radiant,305
31112,3,radiant,421
31112,6,radiant,600
31113,3,dire,3
31113,6,dire,497
31113,6,dire,587
31114,3,radiant,10
31114,5,radiant,505
31115,3,radiant,6
31115,6,radiant,560
31116,3,dire,140
31117,3,dire,49
31118,3,dire,0
31119,3,dire,130
31119,6,radiant,528
31120,3,dire,2
31121,3,radiant,10
31122,3,radiant,1
31122,6,radiant,444
31122,6,radiant,598
31123,3,radiant,193
31124,3,radiant,31
31124,6,dire,368
31125,3,radiant,95
31125,0,radiant,528
31125,4,radiant,528
31125,6,radiant,583
31126,3,radiant,91
31127,3,dire,232
31128,3,radiant,95
31129,3,dire,1
31130,3,radiant,282
31131,3,dire,54
31132,3,radiant,143
31133,3,dire,5
31133,6,radiant,581
31133,6,dire,596
31134,3,dire,293
31135,3,dire,48
31136,3,radiant,-1
31136,6,dire,447
31137,3,dire,63
31137,6,dire,570
31138,3,radiant,258
31138,5,radiant,528
31139,3,dire,62
31140,3,dire,319
31141,3,dire,155
31142,3,radiant,71
31142,6,radiant,502
31143,3,radiant,-1
31144,3,radiant,33
31145,3,radiant,62
31145,6,radiant,425
31146,3,dire,133
31147,3,dire,154
31148,3,radiant,75
31149,3,radiant,287
31150,3,radiant,196
31150,6,dire,559
31151,3,dire,0
31152,3,dire,129
31153,3,dire,21
31154,3,radiant,141
31155,3,radiant,4
31156,3,radiant,176
31157,3,radiant,0
31158,3,dire,26
31159,3,radiant,96
31160,3,dire,140
31162,3,radiant,152
31162,5,radiant,461
31163,3,dire,7
31163,6,dire,596
31164,3,dire,102
31165,3,dire,2
31166,3,dire,64
31166,6,dire,479
31167,3,radiant,236
31167,5,radiant,475
31167,5,radiant,508
31168,3,radiant,4
31169,3,radiant,89
31169,6,radiant,505
31170,3,dire,9
31170,5,radiant,497
31171,3,radiant,10
31171,6,dire,500
31172,3,dire,0
31172,6,radiant,598
31173,3,dire,17
31174,3,radiant,-19
31174,6,radiant,556
31175,3,dire,119
31176,4,dire,-9
31176,0,dire,-9
31176,3,dire,196
31176,6,dire,501
31177,3,dire,117
31177,6,dire,467
31178,3,dire,67
31179,3,radiant,236
31180,3,dire,20
31181,3,radiant,196
31182,3,radiant,-4
31183,3,dire,-1
31183,6,dire,495
31184,3,dire,183
31184,6,radiant,487
31185,3,dire,29
31185,5,dire,427
31186,3,dire,-7
31186,6,dire,438
31187,3,dire,72
31188,3,radiant,-6
31188,5,radiant,520
31189,3,radiant,41
31189,5,dire,482
31190,3,dire,83
31190,6,dire,574
31191,3,radiant,27
31192,3,radiant,223
31192,4,dire,538
31192,0,dire,538
31193,3,radiant,38
31194,3,radiant,4
31194,6,dire,553
31195,3,radiant,48
31196,3,radiant,79
31196,6,radiant,490
31196,4,radiant,536
31196,0,radiant,537
31197,3,dire,110
31197,6,radiant,564
31198,3,radiant,85
31198,6,dire,196
31198,6,dire,520
31198,6,dire,576
31199,3,dire,10
31200,3,dire,16
31201,3,radiant,84
31201,6,radiant,554
31202,3,dire,173
31203,3,dire,12
31203,6,radiant,405
31204,3,dire,26
31205,3,radiant,6
31205,6,radiant,547
31206,3,radiant,60
31206,6,radiant,446
31208,3,radiant,-3
31208,6,dire,514
31209,3,dire,6
31210,3,dire,108
31211,3,dire,227
31212,3,radiant,16
31213,3,dire,-20
31214,3,radiant,71
31215,3,radiant,66
31215,6,dire,450
31215,6,radiant,466
31215,6,radiant,600
31216,3,dire,21
31217,3,radiant,201
31217,6,radiant,474
31217,6,radiant,600
31218,3,radiant,-3
31218,6,radiant,509
31219,3,radiant,26
31220,3,radiant,4
31221,3,radiant,197
31222,3,radiant,93
31222,6,radiant,578
31223,3,radiant,99
31224,3,radiant,137
31225,3,radiant,273
31226,3,radiant,148
31227,3,radiant,129
31228,3,dire,15
31229,3,dire,396
31230,3,dire,4
31231,3,dire,-1
31231,6,radiant,457
31232,3,radiant,146
31232,6,radiant,513
31232,6,radiant,561
31233,3,radiant,-5
31233,6,radiant,589
31234,3,dire,13
31235,3,radiant,12
31236,3,radiant,15
31237,3,dire,-35
31237,6,dire,563
31238,3,radiant,133
31239,3,dire,39
31239,6,dire,568
31240,3,dire,235
31240,6,radiant,495
31240,6,dire,547
31241,3,radiant,60
31242,3,dire,9
31243,3,dire,4
31244,3,radiant,101
31245,3,dire,16
31245,5,radiant,460
31246,3,dire,45
31247,3,radiant,54
31247,6,dire,589
31248,3,dire,145
31249,3,dire,52
31250,3,radiant,4
31251,3,radiant,9
