mid,player_0,player_1,player_2,player_3,player_4,player_5,player_6,player_7,player_8,player_9
20772,92,24,50,94,84,68,71,37,3,66
20773,81,82,91,76,60,3,15,31,66,69
20774,31,24,66,8,109,26,40,89,1,64
20775,110,65,20,15,109,82,29,73,18,39
20776,3,22,92,98,62,11,91,15,64,8
20777,40,1,15,109,94,24,67,96,69,72
20778,92,79,32,104,22,34,8,64,59,24
20779,42,19,101,80,34,50,94,104,15,11
20780,91,15,54,52,68,12,51,11,88,75
20781,12,94,74,3,76,42,82,71,25,64
20782,16,24,96,22,21,72,89,86,104,75
20783,96,1,40,32,69,13,57,8,53,87
20784,46,71,80,101,13,68,3,50,74,31
20785,64,89,65,74,91,11,27,66,69,32
20786,55,60,82,102,66,32,64,50,1,71
20787,101,51,69,50,34,62,70,15,3,66
20788,95,105,83,16,76,101,64,24,39,57
20789,91,64,1,109,67,104,15,82,19,47
20790,69,101,81,75,47,91,31,71,22,106
20791,104,60,1,75,34,76,3,68,64,72
20792,82,44,34,50,8,76,65,93,64,67
20793,60,8,88,74,101,61,50,37,53,64
20794,91,72,108,40,81,49,73,34,76,35
20795,82,26,76,55,64,105,50,34,5,67
20796,29,91,15,86,110,94,24,66,8,76
20797,101,5,55,98,86,64,33,6,1,104
20798,74,3,64,57,55,66,110,44,101,30
20799,89,11,34,21,85,26,24,1,71,47
20800,15,64,39,37,60,86,29,74,75,73
20801,27,11,17,88,13,55,74,4,3,82
20802,15,29,41,76,33,85,45,109,105,104
20803,59,30,100,47,31,57,64,24,65,71
20804,81,34,5,75,1,44,47,80,101,64
20805,103,1,94,74,57,91,64,77,65,81
20806,110,72,104,5,86,45,73,66,107,10
20807,101,94,91,52,39,82,69,62,20,34
20808,76,49,81,54,107,55,19,82,32,96
20809,59,8,42,1,32,82,104,28,97,68
20810,104,78,101,20,25,95,59,75,81,22
20811,57,15,70,19,94,71,13,64,43,29
20812,64,60,29,104,8,74,19,72,69,32
20813,60,26,15,29,71,67,64,62,65,3
20814,75,76,31,67,35,81,1,3,6,109
20815,75,1,19,40,2,25,53,104,14,86
20816,89,108,25,15,32,95,20,42,67,49
20817,12,13,1,59,19,94,15,95,64,20
20818,82,28,92,61,8,12,40,69,64,1
20819,64,93,74,91,71,40,44,55,57,1
20820,91,4,27,58,11,82,62,19,59,40
20821,32,44,58,107,33,30,64,69,72,90
20822,109,32,52,40,59,63,20,108,35,64
20823,57,103,19,29,106,74,8,90,34,58
20824,74,27,71,81,39,70,22,42,24,40
20825,11,29,61,20,66,81,64,15,40,8
20826,45,48,88,67,20,77,101,24,8,105
20827,68,33,27,98,92,86,101,110,67,20
20828,91,53,36,84,16,99,8,74,71,65
20829,98,42,46,32,0,8,94,39,29,68
20830,19,1,76,35,99,40,27,109,28,15
20831,24,84,71,80,33,68,64,69,88,57
20832,98,55,90,65,67,25,49,69,39,11
20833,29,36,74,69,109,3,15,4,76,49
20834,64,27,72,8,40,59,28,32,52,4
20835,42,70,89,88,75,3,106,53,16,45
20836,64,10,91,67,19,74,52,33,35,39
20837,39,74,3,81,42,71,109,67,94,15
20838,3,49,32,76,85,11,15,19,91,64
20839,101,66,34,60,31,15,94,61,74,69
20840,101,94,100,64,39,19,3,75,55,57
20841,61,3,89,82,94,50,16,100,59,29
20842,39,47,94,8,17,64,96,26,35,89
20843,110,81,39,104,17,68,92,65,64,69
20844,8,52,40,59,15,55,31,75,66,64
20845,81,40,70,19,5,64,74,14,8,94
20846,30,75,59,64,53,65,32,25,60,81
20847,54,20,71,110,91,39,31,68,94,96
20848,60,21,67,102,101,15,35,49,89,81
20849,9,105,24,20,55,102,87,109,76,82
20850,34,94,7,19,82,24,57,104,76,14
20851,45,42,66,96,65,74,39,47,1,76
20852,102,64,92,96,69,11,9,1,19,55
20853,93,46,107,10,26,28,17,53,99,90
20854,73,34,67,15,54,65,40,87,11,9
20855,74,25,34,16,59,15,109,81,11,42
20856,15,109,19,11,47,82,6,13,61,69
20857,67,39,15,72,28,104,101,64,92,34
20858,72,29,108,64,104,24,91,75,53,100
20859,96,102,44,67,75,1,81,21,60,16
20860,6,81,64,32,82,55,66,72,8,4
20861,15,10,99,17,78,32,25,90,65,3
20862,67,105,89,20,31,12,9,24,64,46
20863,3,96,81,21,1,8,39,32,2,110
20864,31,50,62,28,84,20,81,57,74,24
20865,105,104,32,1,27,71,28,52,49,84
20866,15,50,14,18,94,54,92,83,81,64
20867,16,34,9,53,6,101,45,76,60,10
20868,44,27,84,24,42,1,86,11,69,16
20869,24,48,39,104,32,108,82,71,109,15
20870,72,97,66,29,15,24,101,69,32,6
20871,74,82,75,57,17,1,3,66,6,32
20872,43,84,8,39,12,65,57,89,86,24
20873,71,94,11,4,47,64,60,49,42,89
20874,91,24,108,73,1,50,33,15,5,94
20875,24,50,6,71,109,22,69,75,57,19
20876,52,55,31,32,77,17,54,90,71,74
20877,12,82,94,75,81,74,9,66,47,29
20878,11,89,8,107,86,15,53,9,81,65
20879,67,22,103,42,43,66,50,64,89,29
20880,106,29,81,74,19,66,44,15,108,94
20881,16,69,57,68,105,82,75,97,8,5
20882,66,32,57,96,14,8,64,10,87,102
20883,11,6,57,3,96,76,29,15,52,22
20884,8,74,72,97,24,26,48,19,68,37
20885,8,50,34,77,29,66,75,70,105,39
20886,91,15,71,24,29,66,55,94,74,76
20887,81,84,108,76,54,1,91,26,110,53
20888,64,18,11,24,59,55,6,50,90,60
20889,30,6,59,1,104,81,39,88,52,102
20890,64,94,36,97,89,35,104,91,67,101
20891,47,15,5,22,71,49,75,57,50,29
20892,96,24,32,22,25,29,69,34,86,71
20893,67,101,44,68,3,91,98,94,64,82
20894,1,76,40,108,91,50,20,25,86,15
20895,5,21,15,32,1,57,102,110,84,86
20896,40,66,23,29,15,74,42,104,72,89
20897,15,22,89,4,19,24,72,94,66,103
20898,50,58,6,64,101,67,65,19,71,52
20899,19,9,31,15,59,28,64,26,86,65
20900,1,74,50,8,24,20,70,65,55,39
20901,24,110,65,59,86,72,8,75,69,82
20902,59,89,70,17,10,34,58,20,96,73
20903,3,101,47,24,39,94,53,12,15,18
20904,20,94,8,75,4,39,59,64,104,7
20905,16,11,24,70,19,107,31,64,61,6
20906,54,9,1,103,13,8,29,89,76,25
20907,81,66,59,75,8,34,92,74,40,42
20908,64,92,75,109,11,55,69,42,98,2
20909,94,15,40,1,91,34,71,66,20,24
20910,94,8,70,66,11,74,76,5,29,50
20911,59,50,105,31,8,45,17,37,41,25
20912,89,69,24,35,101,31,50,76,81,110
20913,91,74,94,86,1,12,96,31,8,75
20914,47,19,54,82,24,72,109,57,61,49
20915,69,35,64,40,101,93,109,46,15,85
20916,89,40,67,15,27,24,32,64,20,84
20917,45,50,36,74,82,76,67,81,14,29
20918,24,35,22,47,65,69,19,81,84,51
20919,32,54,88,48,15,43,52,82,86,75
20920,45,64,88,101,91,87,58,27,104,33
20921,101,94,50,34,71,15,12,67,24,109
20922,44,81,20,45,74,76,36,104,31,65
20923,67,19,85,80,15,72,50,64,40,69
20924,65,24,103,109,88,60,104,74,56,82
20925,32,8,50,94,81,69,31,19,64,15
20926,29,26,64,81,83,1,108,90,45,71
20927,55,15,71,91,19,64,92,49,69,104
20928,3,31,86,32,44,84,40,96,74,88
20929,54,92,34,39,82,15,3,10,101,85
20930,39,45,65,64,66,86,1,44,15,74
20931,97,71,40,24,65,27,75,64,101,15
20932,71,101,34,91,59,15,47,89,86,72
20933,94,64,16,40,31,74,19,96,59,32
20934,1,12,35,57,64,6,89,39,102,24
20935,34,28,86,74,91,61,72,35,71,50
20936,11,36,90,3,106,87,75,7,25,53
20937,82,48,57,64,39,11,75,96,94,40
20938,75,59,19,72,91,3,11,104,13,89
20939,104,74,82,109,89,68,6,15,26,5
20940,71,94,19,11,75,42,64,96,91,72
20941,59,20,84,110,17,32,35,82,86,91
20942,99,19,40,101,24,29,50,20,76,104
20943,5,31,17,86,35,20,89,70,82,50
20944,56,91,109,34,82,65,64,39,96,3
20945,20,104,31,68,96,74,32,33,57,81
20946,41,44,90,11,84,64,67,32,29,73
20947,41,57,74,15,24,34,8,5,6,69
20948,104,6,84,15,96,8,88,81,3,94
20949,90,58,74,81,17,70,64,42,32,89
20950,16,81,41,85,69,65,24,104,42,70
20951,57,7,64,101,66,75,69,24,86,46
20952,20,107,58,11,26,53,60,35,67,64
20953,73,68,76,31,79,75,58,32,66,64
20954,75,3,11,69,60,35,88,8,31,84
20955,41,48,1,15,69,64,86,84,8,98
20956,82,26,42,81,86,34,76,101,32,4
20957,53,15,70,50,39,89,34,92,72,104
20958,74,14,88,81,70,76,37,66,19,36
20959,3,2,88,67,34,72,82,66,81,107
20960,67,86,40,64,49,50,71,72,47,24
20961,76,105,67,104,73,50,22,87,81,64
20962,52,107,35,40,49,91,29,24,34,76
20963,67,8,81,39,101,72,40,74,86,94
20964,70,14,71,16,24,97,28,31,19,49
20965,66,64,90,94,110,65,92,24,91,52
20966,1,69,76,39,42,32,6,64,8,22
20967,19,24,49,107,39,70,91,34,83,96
20968,90,82,17,52,68,10,16,75,91,94
20969,50,31,44,99,15,71,24,69,22,8
20970,81,64,91,74,85,54,8,15,2,69
20971,43,110,15,93,53,34,91,59,101,57
20972,11,45,86,75,29,15,6,70,42,27
20973,91,33,1,15,26,70,50,10,54,68
20974,40,77,8,89,64,31,71,76,15,3
20975,26,32,70,71,64,95,27,91,48,76
20976,97,27,87,17,76,108,78,66,55,50
20977,63,74,64,94,19,5,66,49,24,86
20978,3,25,75,1,76,101,66,16,82,35
20979,67,40,14,94,75,34,55,98,89,71
20980,54,91,69,24,65,15,57,74,40,67
20981,34,65,61,103,108,15,29,97,3,22
20982,3,8,75,31,91,74,37,71,66,99
20983,82,98,96,87,32,92,64,17,101,69
20984,39,5,34,8,72,66,11,55,6,35
20985,67,76,64,75,82,39,89,101,86,15
20986,1,32,8,98,52,81,108,9,88,35
20987,82,67,45,92,29,89,108,64,1,94
20988,75,15,58,82,69,22,109,20,8,11
20989,19,26,32,107,78,74,50,31,70,97
20990,8,66,3,54,89,35,81,27,90,19
20991,32,66,89,15,65,41,54,74,93,60
20992,3,21,11,94,35,15,91,29,53,96
20993,75,38,66,91,67,29,32,6,18,15
20994,47,94,70,8,19,107,3,38,91,11
20995,52,47,14,76,91,97,8,39,21,55
20996,50,29,75,39,8,40,90,16,82,52
20997,34,57,11,94,96,64,2,6,3,82
20998,39,46,48,82,58,28,64,65,9,45
20999,20,69,52,24,11,64,82,81,8,92
21000,29,20,32,97,94,81,65,26,1,15
21001,24,91,47,27,92,72,15,19,71,61
21002,24,101,87,32,15,75,55,44,25,69
21003,94,75,5,104,38,78,65,44,35,21
21004,71,67,29,96,66,59,74,86,68,26
21005,94,91,65,41,73,11,95,96,42,109
21006,24,48,32,64,26,67,15,59,39,72
21007,42,76,29,64,67,91,99,65,12,15
21008,22,91,64,19,34,76,50,96,107,11
21009,15,94,82,91,76,24,64,57,67,96
21010,94,88,34,104,59,30,73,40,5,91
21011,64,94,86,71,47,29,99,24,15,54
21012,42,49,64,63,92,31,50,21,74,101
21013,11,64,37,8,34,81,71,76,67,75
21014,10,75,25,74,86,32,47,104,45,82
21015,5,3,25,81,21,40,15,57,93,1
21016,44,93,84,20,71,86,82,94,70,75
21017,76,82,96,64,74,47,15,104,10,27
21018,64,104,32,1,97,29,25,16,49,15
21019,24,51,44,27,66,5,37,93,8,64
21020,16,59,60,75,1,92,65,40,37,24
21021,49,3,40,50,75,104,93,5,8,55
21022,31,68,44,89,108,28,20,32,66,6
21023,82,94,5,34,86,6,68,70,35,32
21024,64,3,109,92,27,81,70,24,25,46
21025,101,80,20,55,18,98,70,24,65,43
21026,46,67,42,64,77,69,92,15,58,50
21027,110,11,90,65,104,67,64,69,66,22
21028,32,108,33,31,97,17,90,65,75,86
21029,48,107,69,86,73,72,57,96,6,55
21030,88,16,109,29,81,96,101,46,70,15
21031,5,52,71,42,39,82,25,64,66,60
21032,15,31,50,86,75,109,64,76,82,54
21033,1,64,82,20,71,15,49,89,91,76
21034,67,16,94,85,104,50,55,12,15,51
21035,57,49,89,68,95,65,96,8,19,30
21036,3,22,104,94,24,105,11,61,62,101
21037,88,54,72,81,77,36,95,89,24,100
21038,64,38,81,101,104,96,105,75,32,99
21039,72,48,59,11,86,35,20,78,94,17
21040,19,27,64,90,74,15,57,92,2,3
21041,96,6,15,23,1,67,29,66,64,36
21042,67,64,81,94,76,73,71,15,1,9
21043,71,74,26,40,16,64,75,3,91,49
21044,17,89,8,5,4,64,90,39,74,13
21045,31,29,19,107,69,68,71,91,102,84
21046,53,91,64,15,44,24,94,86,41,29
21047,47,19,78,49,30,55,102,61,109,14
21048,3,89,28,102,40,71,75,104,11,109
21049,31,67,25,33,42,75,40,5,69,1
21050,86,57,49,75,94,69,76,74,64,42
21051,32,109,3,65,55,11,8,9,24,103
21052,65,55,98,76,110,94,22,19,8,75
21053,11,86,9,107,72,90,89,15,3,94
21054,90,59,55,91,75,17,47,71,94,104
21055,96,89,44,15,103,94,86,72,64,40
21056,92,89,75,49,24,64,67,57,65,80
21057,81,92,48,72,24,1,15,32,108,90
21058,9,109,8,24,81,31,59,64,40,69
21059,91,82,8,58,20,31,107,108,32,66
21060,109,48,57,75,64,42,8,72,15,39
21061,91,94,64,66,8,95,58,90,60,74
21062,30,80,74,25,94,99,105,47,107,89
21063,15,55,3,64,9,91,25,29,107,75
21064,15,102,69,96,47,100,3,36,13,20
21065,101,39,75,91,110,23,40,104,37,42
21066,22,24,46,50,32,76,75,67,68,52
21067,85,67,31,61,1,92,72,94,63,11
21068,72,74,19,109,67,91,101,89,40,64
21069,75,82,104,89,29,64,11,97,40,106
21070,20,12,75,8,82,96,74,1,107,91
21071,96,108,101,76,1,102,88,24,75,26
21072,49,92,93,15,44,8,32,64,47,38
21073,106,43,15,101,63,59,35,110,40,64
21074,82,64,50,15,42,57,20,34,101,104
21075,65,24,91,16,19,22,3,60,42,64
21076,110,101,57,39,32,104,94,15,35,9
21077,12,15,3,66,82,94,20,50,24,52
21078,89,16,74,67,72,37,8,15,57,86
21079,55,31,32,109,26,40,64,94,2,89
21080,82,96,9,11,24,46,15,64,101,8
21081,7,29,86,27,44,9,45,71,110,57
21082,24,92,3,19,85,103,72,93,71,64
21083,34,23,91,101,76,11,92,1,67,32
21084,31,64,40,107,69,23,29,32,108,86
21085,103,81,31,3,42,62,39,32,28,82
21086,47,108,1,90,77,85,18,74,52,71
21087,54,89,15,65,39,74,104,64,91,106
21088,71,31,69,24,64,32,65,5,19,4
21089,12,29,6,24,75,37,20,64,100,94
21090,70,13,32,80,73,64,43,14,29,87
21091,31,77,48,42,61,82,96,17,64,93
21092,34,71,64,3,104,66,36,92,11,74
21093,11,50,8,72,4,80,69,65,15,6
21094,54,45,22,40,15,65,5,92,74,80
21095,64,82,67,15,96,110,74,42,39,49
21096,57,47,15,98,55,82,53,109,64,54
21097,57,87,37,22,15,35,50,8,26,55
21098,14,67,72,42,15,34,40,24,66,69
21099,64,38,3,10,49,80,107,53,32,46
21100,72,95,47,96,40,50,68,59,20,82
21101,92,82,74,98,47,89,107,26,31,62
21102,29,18,94,13,22,11,108,46,69,24
21103,42,67,72,15,11,34,104,71,47,27
21104,52,89,3,64,57,43,67,81,72,6
21105,39,110,24,3,65,86,92,64,53,94
21106,86,3,48,36,93,27,51,64,74,92
21107,58,110,91,96,15,107,17,26,71,47
21108,26,35,15,41,2,90,51,82,105,101
21109,86,69,101,52,35,50,37,20,59,64
21110,57,24,74,99,104,42,75,52,90,86
21111,71,8,70,82,69,40,54,17,75,59
21112,40,82,17,74,44,70,71,88,42,33
21113,15,98,70,91,106,67,57,74,92,31
21114,101,59,18,64,82,29,94,109,33,15
21115,9,24,75,22,66,56,40,86,32,11
21116,109,45,97,89,74,94,1,75,66,60
21117,75,104,11,24,48,109,29,37,15,59
21118,89,58,15,26,69,39,64,25,8,72
21119,91,34,31,64,55,15,71,86,1,59
21120,98,55,15,25,34,45,1,17,92,39
21121,74,68,54,96,18,64,24,91,70,71
21122,75,88,60,65,73,58,95,94,109,11
21123,3,71,66,82,32,104,42,14,74,57
21124,105,19,24,75,40,82,36,3,109,68
21125,1,3,86,19,74,15,82,32,75,84
21126,82,79,104,64,88,96,107,68,101,50
21127,107,67,19,66,102,1,109,110,86,64
21128,64,75,15,69,103,32,28,40,74,4
21129,25,65,96,86,32,39,82,78,64,77
21130,72,12,76,41,24,17,45,1,71,59
21131,15,110,59,67,69,64,108,61,91,29
21132,65,26,64,15,12,40,50,27,75,84
21133,91,64,107,82,34,101,35,69,15,19
21134,94,4,35,89,20,69,34,82,54,66
21135,103,32,31,61,8,64,6,20,49,109
21136,11,26,16,24,60,101,45,71,76,109
21137,68,47,70,18,46,61,41,64,94,31
21138,43,74,47,3,64,1,57,19,107,24
21139,46,92,64,100,24,60,108,15,53,20
21140,108,12,15,22,92,19,20,54,64,8
21141,89,39,65,64,71,54,75,1,91,12
21142,22,15,91,19,35,47,74,69,40,64
21143,67,75,30,8,70,102,41,48,40,77
21144,15,59,71,104,76,110,29,40,75,69
21145,1,94,64,40,21,75,57,11,13,86
21146,64,22,19,41,68,82,44,11,86,81
21147,101,81,80,24,15,34,25,67,94,6
21148,84,100,35,47,86,20,102,75,96,54
21149,94,97,1,4,15,38,108,27,40,92
21150,3,1,24,40,108,72,15,71,66,103
21151,30,29,74,60,31,78,38,94,40,13
21152,12,15,75,47,19,34,88,104,110,67
21153,34,67,9,1,92,76,26,82,37,39
21154,94,15,72,19,81,90,69,22,59,46
21155,34,56,2,54,89,103,65,69,82,26
21156,85,28,69,55,45,44,65,94,91,34
21157,61,107,69,15,82,32,101,74,94,80
21158,89,15,31,67,91,47,44,76,27,21
21159,3,64,66,51,11,75,95,50,15,1
21160,19,103,16,11,72,8,64,99,1,88
21161,54,13,40,109,101,80,93,29,11,92
21162,55,82,45,91,88,24,107,61,49,39
21163,47,15,31,108,96,93,94,81,1,89
21164,16,74,5,104,55,38,67,66,71,70
21165,50,34,3,64,16,69,61,22,39,15
21166,91,64,89,24,82,19,1,68,39,107
21167,64,104,101,86,31,43,52,20,39,44
21168,44,88,57,31,102,84,104,109,77,67
21169,72,6,15,64,97,17,42,40,49,45
21170,24,8,92,74,50,39,34,27,97,94
21171,82,15,52,19,76,24,61,71,40,37
21172,52,17,51,39,94,27,110,35,32,5
21173,85,94,24,9,66,5,91,64,32,73
21174,72,9,92,16,73,104,82,76,89,53
21175,11,76,60,67,85,64,66,39,94,68
21176,75,93,100,82,107,55,64,101,81,44
21177,29,27,102,64,40,1,106,24,46,19
21178,40,32,4,15,22,11,49,104,3,20
21179,1,91,89,11,42,24,74,39,101,86
21180,86,3,81,48,94,64,34,60,82,57
21181,16,61,6,85,57,68,86,1,76,73
21182,84,14,40,21,1,71,15,89,8,3
21183,69,57,75,76,65,8,27,24,97,64
21184,107,4,81,39,11,50,86,82,24,108
21185,86,81,67,71,31,11,6,35,68,42
21186,69,32,107,66,37,72,91,34,47,104
21187,52,66,15,8,6,70,64,20,40,59
21188,75,91,65,89,4,32,1,19,5,64
21189,96,75,3,1,18,108,49,15,64,76
21190,34,69,86,70,52,19,38,15,65,21
21191,32,106,101,75,26,65,40,11,88,93
21192,34,87,57,52,1,11,39,94,58,16
21193,10,11,64,49,24,36,19,54,15,82
21194,57,19,24,3,94,70,67,15,60,88
21195,59,40,15,64,17,65,81,61,3,75
21196,66,15,49,47,19,92,74,104,20,35
21197,55,104,101,15,39,25,81,24,29,94
21198,15,62,48,39,34,57,69,22,95,104
21199,88,92,15,65,99,46,47,69,107,57
21200,34,94,21,74,65,64,39,101,17,42
21201,91,93,1,104,8,85,69,39,41,73
21202,35,64,47,71,19,15,61,69,24,103
21203,55,94,26,88,15,64,82,76,34,8
21204,59,76,11,32,90,41,60,74,47,5
21205,74,49,98,8,75,40,59,71,17,96
21206,27,40,99,91,59,107,69,8,39,35
21207,21,31,35,86,6,69,96,107,45,58
21208,47,30,81,39,1,15,29,94,93,33
21209,11,89,104,24,91,69,93,74,64,15
21210,94,66,89,46,75,8,29,57,30,35
21211,74,76,24,64,31,32,27,71,92,15
21212,45,9,53,50,15,54,72,91,71,74
21213,1,69,26,87,13,51,76,29,56,15
21214,31,69,50,15,62,20,5,94,2,40
21215,3,27,20,59,92,104,50,54,82,75
21216,88,74,66,94,22,71,64,29,90,67
21217,0,11,15,32,42,69,101,24,96,19
21218,84,65,69,61,5,101,71,34,82,92
21219,89,15,92,3,72,94,47,40,75,31
21220,36,20,15,106,39,59,40,96,32,74
21221,57,73,69,1,47,81,94,21,91,105
21222,81,57,24,46,69,39,64,27,32,74
21223,8,67,77,92,35,74,45,110,27,69
21224,76,89,48,92,24,34,71,29,32,37
21225,75,54,64,61,105,60,69,22,103,31
21226,16,55,74,72,80,20,51,84,64,86
21227,74,81,104,69,107,64,25,35,89,91
21228,50,52,64,51,85,1,57,15,97,58
21229,55,44,24,64,53,96,6,75,82,37
21230,19,22,42,68,60,29,70,89,90,62
21231,31,75,76,106,90,3,69,17,15,1
21232,69,55,39,72,42,71,24,88,35,66
21233,18,64,71,58,74,3,50,15,9,59
21234,39,7,34,82,76,43,15,101,55,106
21235,43,65,88,74,32,94,66,67,17,16
21236,101,66,102,30,64,90,47,94,32,8
21237,91,29,92,99,64,81,109,49,47,26
21238,81,91,82,18,35,99,103,24,15,90
21239,89,2,35,39,74,61,11,46,68,75
21240,94,15,72,19,50,108,12,88,81,101
21241,91,15,110,5,42,65,16,9,86,64
21242,66,110,64,88,42,72,96,52,40,1
21243,50,11,12,13,51,42,3,75,31,100
21244,45,94,50,3,64,24,40,60,22,15
21245,89,15,69,33,8,44,100,78,56,11
21246,96,65,11,86,97,35,32,64,88,46
21247,88,75,104,22,29,86,67,66,82,24
21248,17,65,6,104,11,86,74,88,64,32
21249,22,3,59,86,34,36,66,29,104,72
21250,19,24,40,59,72,15,101,47,71,104
21251,41,21,37,89,34,72,107,70,96,66
21252,48,47,21,24,32,68,86,8,89,64
21253,32,101,15,82,80,28,90,24,20,70
21254,59,13,65,86,32,82,14,57,25,20
21255,69,102,91,1,64,74,40,75,4,37
21256,50,46,18,15,94,81,32,3,64,101
21257,28,55,67,66,91,64,82,42,41,81
21258,50,52,75,71,80,69,65,64,34,97
21259,8,96,91,5,110,86,56,20,22,68
21260,12,82,56,15,39,3,1,24,86,64
21261,72,92,9,64,24,47,15,35,60,59
21262,12,86,24,75,47,45,19,99,100,37
21263,42,39,75,53,76,110,82,69,81,91
21264,87,39,20,31,53,88,29,82,37,92
21265,72,101,19,69,73,81,64,53,34,50
21266,25,60,29,8,30,49,72,96,81,106
21267,4,15,42,101,60,19,94,49,57,11
21268,81,96,66,101,106,64,2,104,74,25
21269,101,86,64,88,84,75,71,39,109,49
21270,101,103,64,30,96,57,28,100,29,15
21271,75,74,48,31,65,94,92,66,64,67
21272,69,65,92,91,64,1,68,27,104,109
21273,66,75,96,104,22,103,29,71,69,48
21274,67,94,34,40,8,64,46,69,59,26
21275,72,90,76,71,15,37,64,99,66,98
21276,69,24,60,29,64,94,11,46,104,75
21277,64,94,3,79,76,70,65,81,108,90
21278,32,23,54,109,29,90,59,65,5,75
21279,93,81,22,3,103,47,19,54,37,64
21280,106,25,40,9,78,90,49,91,11,26
21281,32,101,19,20,88,39,64,11,8,24
21282,106,109,61,94,69,64,76,72,7,39
21283,75,109,107,19,22,72,67,15,64,69
21284,3,59,104,75,22,90,29,69,34,40
21285,27,107,109,15,9,19,24,3,29,70
21286,71,84,99,35,4,108,8,1,75,32
21287,17,102,64,76,104,52,15,6,55,57
21288,104,31,69,59,34,21,72,99,40,35
21289,73,66,16,24,65,6,82,5,64,74
21290,86,89,2,15,82,110,76,69,71,16
21291,90,16,64,25,52,60,15,70,104,1
21292,75,46,89,96,17,3,31,32,92,86
21293,69,82,22,90,15,32,79,76,103,29
21294,69,81,96,104,1,64,15,61,29,37
21295,24,92,81,1,47,104,82,36,88,28
21296,69,44,66,22,24,46,64,109,50,75
21297,34,5,37,91,57,74,75,90,19,64
21298,64,3,19,15,65,24,93,69,66,82
21299,82,96,110,75,76,44,94,40,48,15
21300,64,88,67,15,87,71,45,3,74,104
21301,52,50,40,65,56,99,20,72,11,76
21302,32,67,22,24,91,56,50,101,75,69
21303,94,40,17,96,86,59,39,31,48,75
21304,15,39,11,50,71,1,64,97,58,32
21305,31,57,45,8,61,110,72,70,64,91
21306,88,20,40,69,1,70,108,39,24,19
21307,101,39,35,107,67,52,88,20,89,72
21308,32,24,89,82,19,69,109,31,20,72
21309,39,54,21,101,94,67,72,11,19,71
21310,52,76,15,104,57,75,44,19,1,42
21311,81,1,69,54,20,15,40,98,84,31
21312,68,55,19,79,69,99,17,89,39,102
21313,11,42,71,44,26,88,31,89,8,75
21314,72,94,103,15,64,65,58,8,91,76
21315,103,23,69,31,9,55,93,65,32,17
21316,24,81,4,76,27,32,55,64,104,67
21317,15,49,54,92,59,23,39,65,10,48
21318,65,76,24,3,54,86,57,94,64,11
21319,3,48,15,17,50,11,24,89,71,41
21320,69,70,44,88,15,34,3,86,64,65
21321,16,14,89,80,8,64,71,94,34,69
21322,75,74,50,15,23,72,1,106,78,40
21323,74,58,75,23,19,1,67,40,100,68
21324,64,12,29,94,3,39,109,47,34,83
21325,86,81,19,32,65,76,3,8,50,110
21326,55,39,68,93,50,1,75,81,57,61
21327,16,48,13,29,55,57,70,85,73,19
21328,101,109,94,69,8,17,15,5,39,93
21329,47,1,69,8,31,70,97,90,68,82
21330,29,93,15,88,60,47,82,39,104,64
21331,70,23,91,96,74,36,69,92,1,38
21332,89,108,66,55,35,91,31,75,81,94
21333,76,30,72,101,17,44,34,50,67,55
21334,64,19,35,31,109,91,42,69,72,11
21335,40,24,8,61,22,110,19,75,36,46
21336,34,47,60,72,59,40,75,79,1,71
21337,57,19,70,24,8,97,74,104,58,108
21338,37,15,3,87,69,36,24,40,54,71
21339,66,13,26,49,64,74,86,12,31,3
21340,15,64,82,89,96,19,31,91,42,24
21341,11,94,76,102,33,72,40,74,109,16
21342,59,71,83,91,106,20,44,109,29,15
21343,94,69,9,11,92,104,49,67,32,26
21344,3,13,2,99,69,72,15,59,24,22
21345,94,39,15,24,91,65,93,61,19,75
21346,67,52,76,10,65,58,69,91,3,23
21347,64,93,39,71,27,75,31,63,94,32
21348,96,71,81,26,1,74,3,59,50,5
21349,40,101,57,54,56,39,94,64,59,10
21350,70,32,60,101,3,55,66,104,75,110
21351,39,3,95,38,31,60,55,8,94,74
21352,75,32,57,22,50,34,59,48,68,40
21353,24,87,74,99,86,29,40,68,55,57
21354,85,103,99,68,31,48,80,51,100,64
21355,76,67,75,32,22,72,41,94,39,69
21356,93,24,110,64,60,11,40,94,72,76
21357,29,74,95,50,110,3,8,82,40,15
21358,101,52,107,64,93,17,37,40,27,69
21359,44,34,14,69,36,94,64,65,96,89
21360,90,70,20,40,11,86,72,18,24,42
21361,5,9,43,70,100,40,15,32,26,82
21362,90,67,31,76,59,54,34,69,38,64
21363,84,4,41,34,2,10,81,55,35,47
21364,94,82,39,74,98,20,29,56,33,11
21365,24,10,32,22,65,68,90,17,110,37
21366,16,27,104,97,74,88,42,8,72,102
21367,6,39,72,89,35,8,76,96,36,75
21368,11,52,3,40,68,48,34,64,80,69
21369,91,29,42,81,19,31,109,87,107,24
21370,20,24,65,39,99,107,59,40,64,72
21371,6,101,26,67,75,83,110,76,1,69
21372,35,26,69,13,81,25,17,22,98,19
21373,43,36,62,92,48,72,76,64,63,16
21374,28,101,8,94,104,75,90,24,19,38
21375,71,34,36,19,64,101,89,3,90,15
21376,109,82,64,40,80,26,89,70,75,19
21377,36,110,73,104,6,55,35,88,25,16
